1,1,0.4
1,2,0.42
1,3,0.44
1,1,0.46
1,2,0.48
1,3,0.5
1,1,0.52
1,2,0.54
1,3,0.56
1,1,0.58
1,2,0.6
1,3,0.62
1,1,0.64
1,2,0.66
1,3,0.68
1,1,0.7
1,2,0.72
1,3,0.74
1,1,0.76
1,2,0.78
1,3,0.8
1,1,0.82
