1,1,0.1
1,1,0.13129
1,1,0.16416
1,1,0.19685
1,1,0.22789
1,1,0.2581
1,1,0.28728
1,1,0.31881
1,1,0.35343
1,1,0.38609
1,1,0.41747
1,1,0.4468
1,1,0.47594
1,1,0.50615
1,1,0.53138
1,1,0.56306
1,1,0.59602
1,1,0.62723
1,1,0.65776
1,1,0.69089
1,1,0.72126
1,1,0.7514
1,1,0.78387
1,1,0.81491
1,1,0.84496
1,1,0.87733
1,1,0.90761
1,1,0.94096
1,1,0.97102
1,1,1.0011
1,1,1.0312
1,1,1.0628
1,1,1.0958
1,1,1.1274
1,1,1.1597
1,1,1.1927
1,1,1.2235
1,1,1.256
1,1,1.2868
1,1,1.3211
1,1,1.3526
1,1,1.3828
1,1,1.4139
1,1,1.4438
1,1,1.4725
1,1,1.5041
1,1,1.5355
1,1,1.5675
1,1,1.5973
1,1,1.627
1,1,1.6573
1,1,1.6868
1,1,1.722
1,1,1.7536
1,1,1.7836
1,1,1.8153
1,1,1.8483
1,1,1.8804
1,1,1.9128
1,1,1.9446
1,1,1.9733
1,1,2.0031
1,1,2.0358
1,1,2.0666
1,1,2.098
1,1,2.1299
1,1,2.1593
1,1,2.1907
1,1,2.221
1,1,2.2498
1,1,2.2814
1,1,2.3111
1,1,2.3414
1,1,2.3703
1,1,2.4004
1,1,2.4322
1,1,2.4656
1,1,2.4949
1,1,2.5265
1,1,2.5583
1,1,2.591
1,1,2.624
1,1,2.6533
1,1,2.6844
1,1,2.7174
1,1,2.7492
1,1,2.7825
1,1,2.8154
1,1,2.85
1,1,2.877
1,1,2.9075
1,1,2.938
1,1,2.9669
1,1,2.9971
1,1,3.0303
1,1,3.0615
1,1,3.094
1,1,3.1276
1,1,3.1581
1,1,3.1885
1,1,3.2175
1,1,3.2481
1,1,3.2781
1,1,3.3088
1,1,3.3394
1,1,3.3693
1,1,3.3986
1,1,3.4291
1,1,3.4601
1,1,3.4898
1,1,3.5213
1,1,3.5521
1,1,3.5828
1,1,3.6152
1,1,3.6498
1,1,3.6822
1,1,3.7142
1,1,3.7453
1,1,3.7765
1,1,3.8084
1,1,3.8386
1,1,3.8673
1,1,3.899
1,1,3.929
1,1,3.9606
1,1,3.9904
1,1,4.0195
1,1,4.0483
1,1,4.0798
1,1,4.1139
1,1,4.1452
1,1,4.177
1,1,4.2083
1,1,4.2396
1,1,4.2743
1,1,4.3042
1,1,4.335
1,1,4.3649
1,1,4.3971
1,1,4.4285
1,1,4.459
1,1,4.4912
1,1,4.5207
1,1,4.5519
1,1,4.5833
1,1,4.6167
1,1,4.6486
1,1,4.6797
1,1,4.7087
1,1,4.7374
1,1,4.7694
1,1,4.7993
1,1,4.83
1,1,4.8597
1,1,4.891
1,1,4.9224
1,1,4.9561
1,1,4.99
1,1,5.0226
1,1,5.0554
1,1,5.0846
1,1,5.1176
