1,1,0.1
1,1,0.15721
1,1,0.20865
1,1,0.26158
1,1,0.31706
1,1,0.37195
1,1,0.42399
1,1,0.47928
1,1,0.5291
1,1,0.5857
1,1,0.64171
1,1,0.6947
1,1,0.74871
1,1,0.80425
1,1,0.85632
1,1,0.91071
1,1,0.96547
1,1,1.0194
1,1,1.0686
1,1,1.1206
1,1,1.1683
1,1,1.2203
1,1,1.2711
1,1,1.3238
1,1,1.3777
1,1,1.4329
1,1,1.4854
1,1,1.5385
1,1,1.5941
1,1,1.6505
1,1,1.704
1,1,1.7592
1,1,1.8102
1,1,1.8674
1,1,1.9186
1,1,1.9695
1,1,2.0238
1,1,2.0766
1,1,2.1253
1,1,2.1811
1,1,2.2359
1,1,2.2932
1,1,2.3469
1,1,2.4017
1,1,2.4516
1,1,2.5095
1,1,2.5687
1,1,2.6207
1,1,2.6718
1,1,2.7273
1,1,2.7773
1,1,2.8306
1,1,2.8832
1,1,2.9383
1,1,2.9861
1,1,3.0393
1,1,3.093
1,1,3.1412
1,1,3.1937
1,1,3.2484
1,1,3.2979
1,1,3.3501
1,1,3.4035
1,1,3.4551
1,1,3.5122
1,1,3.5672
1,1,3.6186
1,1,3.6724
1,1,3.7283
1,1,3.7819
1,1,3.8363
1,1,3.891
1,1,3.9459
1,1,3.9953
1,1,4.0465
1,1,4.0985
1,1,4.1472
1,1,4.1964
1,1,4.2503
1,1,4.3042
1,1,4.3596
1,1,4.4135
1,1,4.4644
1,1,4.5173
1,1,4.5684
1,1,4.6236
1,1,4.6725
1,1,4.7277
1,1,4.782
1,1,4.837
1,1,4.8884
1,1,4.9419
1,1,4.9947
1,1,5.0436
1,1,5.0979
