1,1,0.1
1,1,0.19727
1,1,0.29359
1,1,0.38981
1,1,0.49968
1,1,0.59803
1,1,0.68999
1,1,0.79473
1,1,0.89486
1,1,0.99308
1,1,1.0957
1,1,1.2001
1,1,1.2969
1,1,1.3975
1,1,1.4959
1,1,1.593
1,1,1.6954
1,1,1.799
1,1,1.8922
1,1,1.9977
1,1,2.0985
1,1,2.1973
1,1,2.2893
1,1,2.388
1,1,2.4877
1,1,2.5882
1,1,2.686
1,1,2.7907
1,1,2.8985
1,1,3.0047
1,1,3.1036
1,1,3.2052
1,1,3.3073
1,1,3.4042
1,1,3.5041
1,1,3.6012
1,1,3.7015
1,1,3.8096
1,1,3.9086
1,1,4.005
1,1,4.1119
1,1,4.2162
1,1,4.3136
1,1,4.4099
1,1,4.517
1,1,4.6171
1,1,4.718
1,1,4.8198
1,1,4.9166
1,1,5.0221
