1,1,0.1
1,1,0.12084
1,1,0.14284
1,1,0.16489
1,1,0.18694
1,1,0.20819
1,1,0.22989
1,1,0.2515
1,1,0.27494
1,1,0.29562
1,1,0.31734
1,1,0.34047
1,1,0.36288
1,1,0.38364
1,1,0.40646
1,1,0.42544
1,1,0.44685
1,1,0.47053
1,1,0.49302
1,1,0.51584
1,1,0.53769
1,1,0.55923
1,1,0.58194
1,1,0.60644
1,1,0.62809
1,1,0.65162
1,1,0.67298
1,1,0.69446
1,1,0.71713
1,1,0.73809
1,1,0.76107
1,1,0.78118
1,1,0.80047
1,1,0.82225
1,1,0.84456
1,1,0.86791
1,1,0.88999
1,1,0.91299
1,1,0.93521
1,1,0.9579
1,1,0.97879
1,1,1.0007
1,1,1.022
1,1,1.0436
1,1,1.0681
1,1,1.0885
1,1,1.1105
1,1,1.1321
1,1,1.1545
1,1,1.1784
1,1,1.2014
1,1,1.2226
1,1,1.243
1,1,1.2658
1,1,1.2867
1,1,1.3079
1,1,1.3303
1,1,1.3506
1,1,1.3743
1,1,1.3963
1,1,1.418
1,1,1.4409
1,1,1.4637
1,1,1.4854
1,1,1.5085
1,1,1.5309
1,1,1.5541
1,1,1.5763
1,1,1.598
1,1,1.6219
1,1,1.643
1,1,1.6656
1,1,1.6898
1,1,1.7113
1,1,1.734
1,1,1.7563
1,1,1.7778
1,1,1.7998
1,1,1.8224
1,1,1.8469
1,1,1.8698
1,1,1.8915
1,1,1.9113
1,1,1.9335
1,1,1.9558
1,1,1.9769
1,1,1.9999
1,1,2.0223
1,1,2.0449
1,1,2.0663
1,1,2.0875
1,1,2.1089
1,1,2.1297
1,1,2.1511
1,1,2.1738
1,1,2.1933
1,1,2.2133
1,1,2.2353
1,1,2.2576
1,1,2.2785
1,1,2.301
1,1,2.3244
1,1,2.3471
1,1,2.3673
1,1,2.3885
1,1,2.4095
1,1,2.431
1,1,2.4523
1,1,2.4733
1,1,2.4973
1,1,2.5189
1,1,2.5407
1,1,2.563
1,1,2.583
1,1,2.6037
1,1,2.6262
1,1,2.6485
1,1,2.6692
1,1,2.6924
1,1,2.7143
1,1,2.7364
1,1,2.7584
1,1,2.7798
1,1,2.7997
1,1,2.8215
1,1,2.8418
1,1,2.8635
1,1,2.8857
1,1,2.9079
1,1,2.9283
1,1,2.9507
1,1,2.9713
1,1,2.9935
1,1,3.0161
1,1,3.0398
1,1,3.0595
1,1,3.0824
1,1,3.1042
1,1,3.126
1,1,3.1474
1,1,3.1696
1,1,3.1913
1,1,3.2125
1,1,3.2339
1,1,3.2565
1,1,3.279
1,1,3.3022
1,1,3.3245
1,1,3.3463
1,1,3.367
1,1,3.3893
1,1,3.4109
1,1,3.4331
1,1,3.456
1,1,3.4774
1,1,3.4989
1,1,3.5205
1,1,3.5427
1,1,3.5669
1,1,3.5879
1,1,3.6113
1,1,3.633
1,1,3.656
1,1,3.678
1,1,3.6993
1,1,3.721
1,1,3.744
1,1,3.7674
1,1,3.7904
1,1,3.8117
1,1,3.8322
1,1,3.8546
1,1,3.8772
1,1,3.8963
1,1,3.9183
1,1,3.9426
1,1,3.9643
1,1,3.9856
1,1,4.0064
1,1,4.0264
1,1,4.0478
1,1,4.0701
1,1,4.0909
1,1,4.1132
1,1,4.136
1,1,4.1573
1,1,4.1798
1,1,4.2023
1,1,4.2243
1,1,4.2483
1,1,4.2689
1,1,4.2912
1,1,4.3121
1,1,4.3333
1,1,4.3557
1,1,4.3788
1,1,4.401
1,1,4.4244
1,1,4.4453
1,1,4.4676
1,1,4.489
1,1,4.5101
1,1,4.5292
1,1,4.5519
1,1,4.576
1,1,4.5985
1,1,4.6219
1,1,4.6439
1,1,4.6645
1,1,4.6855
1,1,4.7066
1,1,4.7298
1,1,4.7512
1,1,4.7732
1,1,4.7937
1,1,4.8155
1,1,4.8356
1,1,4.8568
1,1,4.8796
1,1,4.9034
1,1,4.9259
1,1,4.948
1,1,4.9711
1,1,4.9939
1,1,5.0131
1,1,5.0331
1,1,5.0541
1,1,5.0751
