1,0.12270000000000249
1,0.16039999999999865
1,0.18489999999999596
1,0.22239999999999183
1,0.24389999999998946
1,0.26489999999998715
1,0.3014999999999831
1,0.3241999999999806
1,0.3452999999999783
1,0.36649999999997596
1,0.40469999999997175
1,0.4252999999999695
1,0.44549999999996726
1,0.46539999999996506
1,0.4875999999999626
1,0.5259999999999584
1,0.548199999999956
1,0.5686999999999537
1,0.5898999999999514
1,0.6089999999999492
1,0.6302999999999469
1,0.6647999999999431
1,0.6861999999999407
1,0.7069999999999385
1,0.7270999999999362
1,0.747199999999934
1,0.7681999999999317
1,0.8038999999999278
1,0.8230999999999257
1,0.8416999999999236
1,0.8625999999999213
1,0.8818999999999192
1,0.9038999999999168
1,0.937899999999913
1,0.9600999999999106
1,0.9827999999999081
1,1.002999999999906
1,1.0238999999999037
1,1.0620999999998995
1,1.084599999999897
1,1.1057999999998946
1,1.1264999999998924
1,1.14809999999989
1,1.1866999999998857
1,1.2065999999998835
1,1.2276999999998812
1,1.247199999999879
1,1.2680999999998768
1,1.3074999999998724
1,1.3272999999998703
1,1.348199999999868
1,1.3682999999998657
1,1.3907999999998633
1,1.4098999999998612
1,1.446899999999857
1,1.466499999999855
1,1.4870999999998527
1,1.5083999999998503
1,1.530099999999848
1,1.5500999999998457
1,1.5862999999998417
1,1.6066999999998395
1,1.6276999999998372
1,1.647499999999835
1,1.6685999999998327
1,1.6897999999998303
1,1.711599999999828
1,1.7483999999998239
1,1.7700999999998215
1,1.7909999999998192
1,1.811399999999817
1,1.8316999999998147
1,1.8528999999998124
1,1.87479999999981
1,1.909799999999806
1,1.9314999999998037
1,1.9525999999998014
1,1.9757999999997988
1,1.9948999999997967
1,2.0161999999998304
1,2.0540999999999103
1,2.0749999999999544
1,2.095199999999997
1,2.1167000000000424
1,2.1380000000000874
1,2.1603000000001344
1,2.1945000000002066
1,2.2114000000002423
1,2.2320000000002858
1,2.2514000000003267
1,2.2721000000003704
1,2.2958000000004204
1,2.3323000000004974
1,2.353400000000542
1,2.373700000000585
1,2.3940000000006276
1,2.4149000000006717
1,2.449100000000744
1,2.4706000000007893
1,2.491400000000833
1,2.5128000000008783
1,2.5503000000009575
1,2.571500000001002
1,2.593200000001048
1,2.614900000001094
1,2.6352000000011366
1,2.655300000001179
1,2.691700000001256
1,2.712200000001299
1,2.732000000001341
1,2.7522000000013835
1,2.7740000000014295
1,2.7952000000014743
1,2.8319000000015517
1,2.852500000001595
1,2.8720000000016364
1,2.8933000000016813
1,2.914900000001727
1,2.936800000001773
1,2.972300000001848
1,2.992700000001891
1,3.013600000001935
1,3.0336000000019774
1,3.0522000000020166
1,3.073800000002062
1,3.095500000002108
1,3.1309000000021827
1,3.1541000000022317
1,3.1768000000022796
1,3.19590000000232
1,3.216300000002363
1,3.2383000000024094
1,3.2574000000024497
1,3.294100000002527
1,3.315900000002573
1,3.3355000000026145
1,3.3553000000026563
1,3.3790000000027063
1,3.4019000000027546
1,3.435300000002825
1,3.4569000000028707
1,3.4776000000029144
1,3.4962000000029536
1,3.5174000000029984
1,3.5562000000030802
1,3.5749000000031197
1,3.5946000000031613
1,3.6146000000032035
1,3.6364000000032495
1,3.673100000003327
1,3.69360000000337
1,3.713400000003412
1,3.7351000000034578
1,3.7551000000035
1,3.7757000000035434
1,3.8127000000036215
1,3.8326000000036635
1,3.8535000000037076
1,3.876000000003755
1,3.896900000003799
1,3.9174000000038425
1,3.9426000000038957
1,3.9720000000039577
1,3.9946000000040054
1,4.0154000000039805
1,4.0347000000039355
1,4.056200000003885
1,4.091800000003802
1,4.112100000003755
1,4.132900000003707
1,4.153600000003658
1,4.174900000003609
1,4.195300000003561
1,4.230400000003479
1,4.2501000000034335
1,4.271200000003384
1,4.289800000003341
1,4.311100000003291
1,4.332500000003241
1,4.354200000003191
1,4.3891000000031095
1,4.412200000003056
1,4.432200000003009
1,4.454100000002958
1,4.4745000000029105
1,4.49610000000286
1,4.532200000002776
1,4.552400000002729
1,4.571300000002685
1,4.591600000002638
1,4.613700000002586
1,4.649300000002503
1,4.670300000002454
1,4.6916000000024045
1,4.711200000002359
1,4.7315000000023115
1,4.769600000002223
1,4.789300000002177
1,4.811500000002125
1,4.831400000002079
1,4.851000000002033
1,4.870200000001988
1,4.893500000001934
1,4.9276000000018545
1,4.947300000001809
1,4.966300000001764
1,4.98960000000171
