1,1,0.1
1,1,0.12474
1,1,0.1493
1,1,0.17481
1,1,0.20173
1,1,0.22784
1,1,0.25024
1,1,0.27521
1,1,0.29802
1,1,0.3199
1,1,0.34275
1,1,0.36442
1,1,0.38737
1,1,0.41334
1,1,0.43708
1,1,0.46467
1,1,0.48947
1,1,0.51501
1,1,0.53916
1,1,0.56314
1,1,0.58652
1,1,0.61103
1,1,0.63356
1,1,0.65685
1,1,0.67987
1,1,0.7044
1,1,0.73057
1,1,0.75752
1,1,0.7797
1,1,0.80445
1,1,0.82798
1,1,0.85099
1,1,0.87544
1,1,0.89919
1,1,0.92358
1,1,0.94883
1,1,0.97202
1,1,0.99616
1,1,1.0184
1,1,1.0423
1,1,1.0678
1,1,1.09
1,1,1.1148
1,1,1.1375
1,1,1.1621
1,1,1.1858
1,1,1.2098
1,1,1.2322
1,1,1.2554
1,1,1.2795
1,1,1.3039
1,1,1.328
1,1,1.3516
1,1,1.3775
1,1,1.4016
1,1,1.425
1,1,1.4484
1,1,1.4726
1,1,1.4981
1,1,1.5219
1,1,1.5473
1,1,1.5719
1,1,1.5955
1,1,1.6188
1,1,1.6434
1,1,1.6676
1,1,1.6908
1,1,1.7141
1,1,1.7391
1,1,1.7641
1,1,1.788
1,1,1.8134
1,1,1.8373
1,1,1.8614
1,1,1.8873
1,1,1.9109
1,1,1.9328
1,1,1.9555
1,1,1.9802
1,1,2.0043
1,1,2.0319
1,1,2.0545
1,1,2.0786
1,1,2.1029
1,1,2.1256
1,1,2.1512
1,1,2.1765
1,1,2.2027
1,1,2.2278
1,1,2.2478
1,1,2.271
1,1,2.2957
1,1,2.319
1,1,2.3437
1,1,2.3679
1,1,2.3916
1,1,2.416
1,1,2.4409
1,1,2.4667
1,1,2.4899
1,1,2.5135
1,1,2.537
1,1,2.5623
1,1,2.5886
1,1,2.6142
1,1,2.6401
1,1,2.6648
1,1,2.6881
1,1,2.7133
1,1,2.7397
1,1,2.7646
1,1,2.7901
1,1,2.8125
1,1,2.8375
1,1,2.8617
1,1,2.8867
1,1,2.9125
1,1,2.9361
1,1,2.9623
1,1,2.9854
1,1,3.0098
1,1,3.0345
1,1,3.0601
1,1,3.0841
1,1,3.1072
1,1,3.1333
1,1,3.1581
1,1,3.18
1,1,3.2048
1,1,3.227
1,1,3.2523
1,1,3.2783
1,1,3.3024
1,1,3.3256
1,1,3.3515
1,1,3.3752
1,1,3.3985
1,1,3.4213
1,1,3.4438
1,1,3.4685
1,1,3.4924
1,1,3.5177
1,1,3.5419
1,1,3.566
1,1,3.5882
1,1,3.6116
1,1,3.6361
1,1,3.6599
1,1,3.6857
1,1,3.7078
1,1,3.7319
1,1,3.7564
1,1,3.7799
1,1,3.8043
1,1,3.8307
1,1,3.8537
1,1,3.8776
1,1,3.9002
1,1,3.9254
1,1,3.9483
1,1,3.9716
1,1,3.9976
1,1,4.0229
1,1,4.0463
1,1,4.0719
1,1,4.0954
1,1,4.1199
1,1,4.1464
1,1,4.1735
1,1,4.1973
1,1,4.2216
1,1,4.2472
1,1,4.2722
1,1,4.2963
1,1,4.3203
1,1,4.3437
1,1,4.3653
1,1,4.3894
1,1,4.4123
1,1,4.4363
1,1,4.4636
1,1,4.488
1,1,4.5142
1,1,4.5371
1,1,4.563
1,1,4.5853
1,1,4.6093
1,1,4.634
1,1,4.659
1,1,4.6832
1,1,4.7062
1,1,4.7291
1,1,4.7525
1,1,4.7756
1,1,4.7992
1,1,4.8224
1,1,4.8482
1,1,4.8729
1,1,4.8975
1,1,4.9208
1,1,4.9455
1,1,4.9702
1,1,4.9934
1,1,5.0163
1,1,5.0383
1,1,5.0636
